user_id,sample_interval_min,interpolation_method,tolerance_km,predictability_direct_ctw,predictability_markov_order_1,predictability_markov_order_2,predictability_vq_ctw_K1024,predictability_vq_ctw_K256,predictability_vq_ctw_K512,entropy_rate_bits_direct_ctw,entropy_rate_bits_markov_order_1,entropy_rate_bits_markov_order_2,entropy_rate_bits_vq_ctw_K1024,entropy_rate_bits_vq_ctw_K256,entropy_rate_bits_vq_ctw_K512
ejesba,5,nearest,10.0,0.9736979617812189,0.9565117731162073,0.9489617659440865,1.0,1.0,1.0,0.3561560600554166,0.4530788282084299,0.47182452248307183,0.0,0.0,0.0
ejkipu,5,nearest,10.0,0.9278419871406178,0.8531336217362546,0.8553701749642446,1.0,1.0,1.0,0.5733695728714232,0.8581916443323778,0.8551272970239023,0.0,0.0,0.0
ejnoax,5,nearest,10.0,0.9304130565488571,0.9109581140060082,0.9080817305186626,1.0,1.0,1.0,0.5646067296625795,0.7390834587757708,0.7608338706009978,0.0,0.0,0.0
ejshig,5,nearest,10.0,0.9346989204867987,0.9142325780009563,0.9159234995191778,1.0,1.0,1.0,0.468824602114491,0.5866170624985635,0.5776251585349231,0.0,0.0,0.0
ejtobu,5,nearest,10.0,0.9612412687974666,0.9386666068136418,0.9318070304606918,1.0,1.0,1.0,0.4803470773624587,0.6115556390942369,0.6301618403467447,0.0,0.0,0.0
ekenuc,5,nearest,10.0,0.9277659851261322,0.8985389152775795,0.8948787920052893,1.0,1.0,1.0,0.49921356046275733,0.6467996858453872,0.6525165406877443,0.0,0.0,0.0
ekfrab,5,nearest,10.0,0.9999999999980905,0.9999999999980905,0.9999999999980905,1.0,1.0,1.0,0.6708651947271701,0.8338214790201068,0.8001794725802582,0.0,0.0,0.0
ektamy,5,nearest,10.0,0.8992610605142514,0.8275295450433255,0.8185706398978665,1.0,1.0,1.0,0.6827717736158124,0.9721933982516312,0.9822644684970041,0.0,0.0,0.0
ektuyo,5,nearest,10.0,0.8673373274156574,0.7390132690172936,0.7171955584837115,1.0,1.0,1.0,0.7737025942112156,1.2392458022037411,1.3056748001218528,0.0,0.0,0.0
ekyosj,5,nearest,10.0,0.9211883767409388,0.8632522288451046,0.8550135278174288,1.0,1.0,1.0,0.6554064954985853,0.9176995241822776,0.9102343253383927,0.0,0.0,0.0
elafle,5,nearest,10.0,0.9564986554522257,0.9203639118492193,0.910348764660521,1.0,1.0,1.0,0.43254164021197905,0.6087652874214019,0.6212735178319565,0.0,0.0,0.0
elbnax,5,nearest,10.0,0.9007912295352599,0.8605203395463443,0.8546525436846437,1.0,1.0,1.0,0.6308702880871,0.8069160135711484,0.7926017509201265,0.0,0.0,0.0
elfyea,5,nearest,10.0,0.9413121059406638,0.9141950642941165,0.9070413556957486,1.0,1.0,1.0,0.407825063427349,0.5119902496970612,0.5320267697017091,0.0,0.0,0.0
elhuyo,5,nearest,10.0,0.852219039398938,0.7729078048136215,0.7729078048136215,1.0,1.0,1.0,0.752040145459051,1.0111455888291874,1.0042769644172393,0.0,0.0,0.0
ellimt,5,nearest,10.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
elswck,5,nearest,10.0,0.9999999999980906,0.9999999999980906,0.9999999999980906,1.0,1.0,1.0,0.30629883136589914,0.3759350643092607,0.3953770864797205,0.0,0.0,0.0
elvgid,5,nearest,10.0,0.9551436923052271,0.9180334803518969,0.9064278601714307,1.0,1.0,1.0,0.4966749979440181,0.668570884065768,0.7369906846833971,0.0,0.0,0.0
elwesn,5,nearest,10.0,0.954015071163201,0.9180712688269088,0.905973876509227,1.0,1.0,1.0,0.42658247828191703,0.5767699256288521,0.6372184693607837,0.0,0.0,0.0
enarwe,5,nearest,10.0,0.8588592431386769,0.7671119957193604,0.7536533389438868,1.0,1.0,1.0,0.7863501617995106,1.120881929908454,1.155296689076133,0.0,0.0,0.0
enekbl,5,nearest,10.0,0.9343929749855443,0.9010781081769368,0.8881014643658883,1.0,1.0,1.0,0.5487306046898316,0.7113935547425282,0.7593658216290975,0.0,0.0,0.0
enidmo,5,nearest,10.0,0.8878036472589403,0.848622499789811,0.8452473942299918,1.0,1.0,1.0,0.6187018348497524,0.764654291133634,0.7763596111609122,0.0,0.0,0.0
enjubp,5,nearest,10.0,0.9999999999980905,0.9999999999980905,0.9999999999980905,1.0,1.0,1.0,0.3041529337908333,0.3642513131436844,0.40794399474122817,0.0,0.0,0.0
enkkan,5,nearest,10.0,0.9683296727559089,0.9492044456547928,0.9413581698243718,1.0,1.0,1.0,0.2719247939735739,0.37034869634113443,0.4008844542208788,0.0,0.0,0.0
enyons,5,nearest,10.0,0.9311837033166832,0.8916119566398543,0.8970356344107299,1.0,1.0,1.0,0.5157509623096114,0.7094915694483663,0.6825348673203298,0.0,0.0,0.0
