user_id,method,sample_interval_min,interpolation_method,codebook_size,tolerance_km,num_points,predictability,entropy_rate_bits,actual_distortion_km,reconstruction_rmse_km
abjool,vq_ctw,15,linear,256.0,2.5,2015.0,0.9473657178014184,0.5813042780864084,1.8530741850268946,1.8530741850268946
abjool,vq_ctw,15,linear,512.0,2.5,2015.0,0.9597983850971913,0.4075384305317934,1.9157000757226352,1.9157000757226352
abjool,vq_ctw,15,linear,1024.0,2.5,2015.0,0.955912131640614,0.4543786665929864,2.900551557089907,2.900551557089907
abjool,vq_ctw,15,nearest,256.0,2.5,73.0,0.8823760186369405,0.9896513249823052,2.3650320749234846,2.3650320749234846
abjool,vq_ctw,15,nearest,512.0,2.5,73.0,0.8826874701401429,0.9399447775858404,2.4188155465962304,2.4188155465962304
abjool,vq_ctw,15,nearest,1024.0,2.5,73.0,0.8794666311603537,0.9588713327588638,2.2908888935592837,2.2908888935592837
abmuya,direct_ctw,15,linear,,2.5,1986.0,0.831508505390294,1.6869743526036147,0.9641440117893846,1.030757922953421
abmuya,direct_ctw,15,nearest,,2.5,298.0,0.8484458551909401,1.0904585046795432,0.9445258141621002,1.0173801735654346
abmuya,markov_order_1,15,linear,,2.5,1986.0,0.6871230999236909,2.8141775509344202,0.9641440117893846,1.030757922953421
abmuya,markov_order_1,15,nearest,,2.5,298.0,0.5134109783610342,2.541735858223351,0.9445258141621002,1.0173801735654346
abmuya,markov_order_2,15,linear,,2.5,1986.0,0.6187140267281748,3.2959548444805202,0.9641440117893846,1.030757922953421
abmuya,markov_order_2,15,nearest,,2.5,298.0,0.5209972027504409,2.518942687212179,0.9445258141621002,1.0173801735654346
abmuya,vq_ctw,15,linear,256.0,2.5,1986.0,0.8062453547602914,1.8294254407504627,2.873144131277907,2.873144131277907
abmuya,vq_ctw,15,linear,512.0,2.5,1986.0,0.85864460829108,1.2358866536478712,2.149117622228812,2.149117622228812
abmuya,vq_ctw,15,linear,1024.0,2.5,1986.0,0.8307935289624516,1.421302252460159,2.7515806023144678,2.7515806023144678
abmuya,vq_ctw,15,nearest,256.0,2.5,298.0,0.8602818671429758,1.0579236895345805,2.599802940953841,2.599802940953841
abmuya,vq_ctw,15,nearest,512.0,2.5,298.0,0.8642005255723145,1.016039037166807,2.7461323353321068,2.7461323353321068
abmuya,vq_ctw,15,nearest,1024.0,2.5,298.0,0.8601865153511286,0.9980329846384668,2.5997699498011455,2.5997699498011455
abniar,direct_ctw,15,linear,,2.5,2015.0,0.8053025558759406,1.9523992503813183,0.9836273755649587,1.047685712318069
abniar,direct_ctw,15,nearest,,2.5,185.0,0.8563506612581677,1.0805535784763338,1.022779380272314,1.0880261440964392
abniar,markov_order_1,15,linear,,2.5,2015.0,0.6373625656558014,3.2566786455454975,0.9836273755649587,1.047685712318069
abniar,markov_order_1,15,nearest,,2.5,185.0,0.5185903731349334,2.6359932369110446,1.022779380272314,1.0880261440964392
abniar,markov_order_2,15,linear,,2.5,2015.0,0.5501580147828369,3.8604890284614863,0.9836273755649587,1.047685712318069
abniar,markov_order_2,15,nearest,,2.5,185.0,0.5248390004906709,2.6150159419023886,1.022779380272314,1.0880261440964392
abniar,vq_ctw,15,linear,256.0,2.5,2015.0,0.7897725275537257,2.0260969772012127,2.6962769206546353,2.6962769206546353
abniar,vq_ctw,15,linear,512.0,2.5,2015.0,0.8435901671175492,1.427921431918047,2.060897128452296,2.060897128452296
abniar,vq_ctw,15,linear,1024.0,2.5,2015.0,0.8143905590398468,1.5646418461030847,2.464845143482522,2.464845143482522
