sample_interval_min,interpolation_method,codebook_size,raw_code,num_occurrences,dominant_mode,top_modes,mean_speed_kmh,mean_step_km,mean_radius_of_gyration_km
15,nearest,1024,456,57,taxi,taxi:57,12.879373550415039,3.2198433876037598,3.4110054969787598
15,nearest,1024,515,13,taxi,taxi:13,5.839993000030518,1.4599982500076294,3.305486899155837
15,nearest,1024,527,8164,taxi,taxi:8164,11.86285400390625,2.9657135009765625,3.6110549740555355
15,nearest,1024,543,2582,taxi,taxi:2582,9.335618019104004,2.333904504776001,5.524331850196667
15,nearest,1024,551,11,taxi,taxi:11,10.795846939086914,2.6989617347717285,3.476405555551702
15,nearest,1024,561,7,taxi,taxi:7,11.59106731414795,2.8977668285369873,4.03033058983939
15,nearest,1024,600,1736,taxi,taxi:1736,9.32014274597168,2.33003568649292,5.561189111270663
15,nearest,1024,690,1,taxi,taxi:1,16.39470672607422,4.098676681518555,5.6206512451171875
15,nearest,1024,734,1818,taxi,taxi:1818,8.015144348144531,2.003786087036133,3.9615143344084944
15,nearest,1024,745,1352,taxi,taxi:1352,8.137679100036621,2.0344197750091553,5.015254825529968
15,nearest,1024,752,1823,taxi,taxi:1823,9.609591484069824,2.402397871017456,5.705084457543939
15,nearest,1024,754,1121,taxi,taxi:1121,12.802335739135742,3.2005839347839355,3.9881066494387882
15,nearest,1024,787,3318,taxi,taxi:3318,25.398908615112305,6.349727153778076,5.581987530298446
15,nearest,1024,835,130,taxi,taxi:130,12.081459999084473,3.020364999771118,4.036977775280292
15,nearest,1024,870,3,taxi,taxi:3,13.733001708984375,3.4332504272460938,4.644755919774373
15,nearest,1024,910,2712,taxi,taxi:2712,11.751141548156738,2.9377853870391846,3.8818337478205165
15,nearest,1024,949,57,taxi,taxi:57,8.30908203125,2.0772705078125,4.441974489312423
15,nearest,1024,959,156,taxi,taxi:156,9.795499801635742,2.4488749504089355,3.850151922458257
15,nearest,1024,988,42,taxi,taxi:42,12.994861602783203,3.248715400695801,4.572269195602054
15,nearest,1024,1008,4470,taxi,taxi:4470,14.698439598083496,3.674609899520874,3.8471976525564857
