sample_interval_min,interpolation_method,codebook_size,raw_code,num_occurrences,dominant_mode,top_modes,mean_speed_kmh,mean_step_km,mean_radius_of_gyration_km
5,linear,1024,12,8129,taxi,taxi:8129,24.204574584960938,2.017047882080078,7.725899360997897
5,linear,1024,15,117546,taxi,taxi:117546,18.26799964904785,1.5223332643508911,6.605841449484141
5,linear,1024,45,1447644,taxi,taxi:1447644,7.011580944061279,0.5842984318733215,5.7625897834799895
5,linear,1024,61,8878,taxi,taxi:8878,16.3851261138916,1.3654271364212036,7.11211425570868
5,linear,1024,159,62471,taxi,taxi:62471,17.239179611206055,1.4365981817245483,6.406751718559054
5,linear,1024,164,12792,taxi,taxi:12792,15.00172233581543,1.2501436471939087,6.531221216119327
5,linear,1024,255,2939,taxi,taxi:2939,29.722000122070312,2.4768335819244385,7.481744330851713
5,linear,1024,321,33839,taxi,taxi:33839,6.102468967437744,0.508539080619812,7.306792819741989
5,linear,1024,346,122,taxi,taxi:122,48.37866973876953,4.031556129455566,7.277122603088129
5,linear,1024,390,41181,taxi,taxi:41181,20.245319366455078,1.687110185623169,6.383090005904369
5,linear,1024,413,27770,taxi,taxi:27770,7.317722797393799,0.6098102331161499,6.785855356634715
5,linear,1024,424,4359,taxi,taxi:4359,20.464845657348633,1.7054039239883423,6.69194620154434
5,linear,1024,439,62271,taxi,taxi:62271,21.530725479125977,1.7942270040512085,6.58940136239297
5,linear,1024,546,2557,taxi,taxi:2557,20.379714965820312,1.6983095407485962,6.491442433082363
5,linear,1024,594,911,taxi,taxi:911,33.688175201416016,2.8073480129241943,7.611838125109542
5,linear,1024,610,23234,taxi,taxi:23234,20.629783630371094,1.7191485166549683,7.214037019567973
5,linear,1024,641,1522,taxi,taxi:1522,27.82560920715332,2.318800926208496,7.557912466247197
5,linear,1024,645,151903,taxi,taxi:151903,12.440547943115234,1.036712408065796,6.7411637412918886
5,linear,1024,674,775462,taxi,taxi:775462,4.900475978851318,0.40837299823760986,5.549826145126923
5,linear,1024,685,67151,taxi,taxi:67151,19.227550506591797,1.602295994758606,6.250634452295105
5,linear,1024,695,33599,taxi,taxi:33599,6.723045825958252,0.5602537989616394,7.101173247243362
5,linear,1024,697,87713,taxi,taxi:87713,10.334439277648926,0.8612033128738403,6.030183876923785
5,linear,1024,720,1722,taxi,taxi:1722,18.85368537902832,1.5711405277252197,7.372394238337961
5,linear,1024,727,34637,taxi,taxi:34637,11.025256156921387,0.9187713861465454,6.218860714158936
5,linear,1024,731,2847,taxi,taxi:2847,21.17867088317871,1.7648892402648926,6.268883630439697
5,linear,1024,890,10978,taxi,taxi:10978,15.320075035095215,1.2766729593276978,6.407262300419925
5,linear,1024,1000,1,taxi,taxi:1,2.0819990634918213,0.1734999269247055,7.164773464202881
5,nearest,256,0,1,taxi,taxi:1,36.68574523925781,3.057145595550537,2.2320430278778076
5,nearest,256,21,7,taxi,taxi:7,6.218110084533691,0.5181758403778076,2.4681316784449985
5,nearest,256,63,16,taxi,taxi:16,9.384225845336914,0.7820188403129578,2.370210312306881
5,nearest,256,67,2,taxi,taxi:2,25.2584285736084,2.1048691272735596,1.9529402256011963
5,nearest,256,85,1,taxi,taxi:1,5.114835739135742,0.4262363314628601,2.2411351203918457
5,nearest,256,86,8,taxi,taxi:8,17.042787551879883,1.4202324151992798,2.380695328116417
5,nearest,256,88,4,taxi,taxi:4,8.78113079071045,0.7317609190940857,2.0446375906467438
5,nearest,256,90,5,taxi,taxi:5,11.144075393676758,0.9286729693412781,1.9290986061096191
5,nearest,256,99,25,taxi,taxi:25,15.663509368896484,1.3052924871444702,1.9131621646881103
5,nearest,256,112,29,taxi,taxi:29,15.465603828430176,1.2888003587722778,1.8385546371854584
5,nearest,256,114,15,taxi,taxi:15,12.542984962463379,1.0452487468719482,2.474675154685974
5,nearest,256,121,30,taxi,taxi:30,16.046463012695312,1.3372050523757935,2.555728538831075
5,nearest,256,133,118,taxi,taxi:118,15.763280868530273,1.3136067390441895,2.11611670255661
5,nearest,256,137,86,taxi,taxi:86,17.527673721313477,1.460639476776123,2.2362010312634846
5,nearest,256,138,7,taxi,taxi:7,17.577199935913086,1.4647667407989502,2.0362439325877597
5,nearest,256,142,4,taxi,taxi:4,21.9847412109375,1.832061767578125,2.4434374570846558
5,nearest,256,149,384,taxi,taxi:384,13.28552532196045,1.107127070426941,2.1290504535039267
5,nearest,256,158,4,taxi,taxi:4,20.951732635498047,1.745977759361267,2.2734015583992004
5,nearest,256,161,35,taxi,taxi:35,10.033463478088379,0.8361219763755798,2.23050434248788
5,nearest,256,168,1,taxi,taxi:1,34.68632125854492,2.89052677154541,2.4339051246643066
5,nearest,256,172,5,taxi,taxi:5,15.667974472045898,1.3056646585464478,2.0373520851135254
5,nearest,256,181,493,taxi,taxi:493,11.862810134887695,0.9885675311088562,1.7276547832856555
5,nearest,256,187,3,taxi,taxi:3,0.9049959182739258,0.07541632652282715,2.1528748671213784
5,nearest,256,194,25,taxi,taxi:25,12.143816947937012,1.0119847059249878,1.9073278903961182
5,nearest,256,202,25,taxi,taxi:25,9.867815971374512,0.8223180174827576,2.1615450286865237
5,nearest,256,204,14,taxi,taxi:14,14.314260482788086,1.1928551197052002,2.475983534540449
5,nearest,256,205,35,taxi,taxi:35,10.679139137268066,0.88992840051651,1.5548313856124878
5,nearest,256,214,1,taxi,taxi:1,0.0,0.0,2.2411351203918457
5,nearest,256,234,1,taxi,taxi:1,18.784046173095703,1.5653371810913086,1.9537410736083984
5,nearest,256,248,29,taxi,taxi:29,13.822699546813965,1.1518914699554443,2.379181434368265
5,nearest,512,3,6,taxi,taxi:6,23.53377342224121,1.9611477851867676,2.193869471549988
5,nearest,512,10,1,taxi,taxi:1,14.912123680114746,1.2426769733428955,1.6155608892440796
5,nearest,512,13,9,taxi,taxi:9,3.94848370552063,0.3290403187274933,1.9315392308764987
5,nearest,512,17,1,taxi,taxi:1,21.943437576293945,1.8286198377609253,2.567089080810547
5,nearest,512,37,43,taxi,taxi:43,14.111037254333496,1.175919771194458,2.387339949607849
5,nearest,512,52,188,taxi,taxi:188,14.274270057678223,1.189522385597229,2.0789746020702604
5,nearest,512,55,1,taxi,taxi:1,39.43035888671875,3.2858633995056152,1.9537410736083984
5,nearest,512,57,10,taxi,taxi:10,8.920066833496094,0.743338942527771,1.950652301311493
5,nearest,512,112,31,taxi,taxi:31,11.693687438964844,0.9744739532470703,2.111450687531502
5,nearest,512,115,169,taxi,taxi:169,12.687278747558594,1.057273268699646,1.5967583035576274
5,nearest,512,154,18,taxi,taxi:18,17.126731872558594,1.4272277355194092,1.8449037041929033
5,nearest,512,175,1,taxi,taxi:1,18.752912521362305,1.5627427101135254,1.6155608892440796
5,nearest,512,176,1,taxi,taxi:1,0.0,0.0,1.840238332748413
5,nearest,512,183,11,taxi,taxi:11,17.528026580810547,1.460668683052063,2.200712789188732
5,nearest,512,192,2,taxi,taxi:2,4.484862804412842,0.3737385869026184,2.2000558376312256
5,nearest,512,194,24,taxi,taxi:24,10.510110855102539,0.8758425712585449,1.4185544699430466
5,nearest,512,223,3,taxi,taxi:3,12.322373390197754,1.0268645286560059,1.9394141832987468
5,nearest,512,254,56,taxi,taxi:56,10.528584480285645,0.8773819804191589,1.4561035675661904
5,nearest,512,284,1,taxi,taxi:1,27.56729507446289,2.297274589538574,2.2000558376312256
5,nearest,512,300,54,taxi,taxi:54,11.694584846496582,0.9745486378669739,2.1674987077713013
5,nearest,512,313,1,taxi,taxi:1,13.888432502746582,1.1573693752288818,1.705824613571167
5,nearest,512,323,2,taxi,taxi:2,0.0,0.0,2.422674536705017
5,nearest,512,325,19,taxi,taxi:19,9.976221084594727,0.8313517570495605,1.7949365126459222
5,nearest,512,327,16,taxi,taxi:16,16.705219268798828,1.3921016454696655,2.4870137348771095
5,nearest,512,357,36,taxi,taxi:36,13.620160102844238,1.1350133419036865,2.3644267784224615
5,nearest,512,373,41,taxi,taxi:41,7.7325263023376465,0.6443771719932556,1.781466882403304
5,nearest,512,384,1,taxi,taxi:1,0.0,0.0,2.222823143005371
5,nearest,512,397,1,taxi,taxi:1,0.0,0.0,1.9272915124893188
5,nearest,512,409,1,taxi,taxi:1,58.219642639160156,4.85163688659668,1.705824613571167
5,nearest,512,413,2,taxi,taxi:2,9.065550804138184,0.7554625868797302,2.0111606121063232
5,nearest,512,415,1,taxi,taxi:1,19.499141693115234,1.624928593635559,1.8803749084472656
5,nearest,512,416,2,taxi,taxi:2,6.7249979972839355,0.5604165196418762,2.4041121006011963
5,nearest,512,421,10,taxi,taxi:10,6.650060176849365,0.5541716814041138,2.337502646446228
5,nearest,512,423,9,taxi,taxi:9,17.223291397094727,1.4352744817733765,2.4839630921681723
5,nearest,512,443,3,taxi,taxi:3,8.062163352966309,0.6718470454216003,2.328630208969116
5,nearest,512,449,276,taxi,taxi:276,12.954325675964355,1.0795271396636963,1.9339357417994651
5,nearest,512,456,104,taxi,taxi:104,13.152716636657715,1.0960596799850464,1.7492699519946024
5,nearest,512,474,1,taxi,taxi:1,57.139766693115234,4.7616472244262695,2.0008044242858887
5,nearest,512,489,1,taxi,taxi:1,49.54452896118164,4.128710746765137,2.567089080810547
5,nearest,512,495,16,taxi,taxi:16,0.16434325277805328,0.01369527168571949,2.0830792859196663
5,nearest,512,500,4,taxi,taxi:4,15.457552909851074,1.288129448890686,1.9582388997077942
5,nearest,512,503,235,taxi,taxi:235,15.66260814666748,1.3052175045013428,2.3789277203539583
5,nearest,512,506,1,taxi,taxi:1,11.93902587890625,0.9949188828468323,1.6752346754074097
5,nearest,1024,79,8,taxi,taxi:8,10.831716537475586,0.902643084526062,2.3526577800512314
5,nearest,1024,81,2,taxi,taxi:2,4.999358654022217,0.41661322116851807,2.3371535539627075
5,nearest,1024,82,1,taxi,taxi:1,0.0,0.0,1.482642650604248
5,nearest,1024,101,1,taxi,taxi:1,22.695627212524414,1.8913023471832275,1.9227955341339111
5,nearest,1024,139,52,taxi,taxi:52,10.874699592590332,0.9062249064445496,2.485626241335502
5,nearest,1024,164,17,taxi,taxi:17,13.129656791687012,1.0941381454467773,1.849288491641774
5,nearest,1024,188,42,taxi,taxi:42,13.181300163269043,1.0984418392181396,2.0236932833989463
5,nearest,1024,196,2,taxi,taxi:2,21.32540512084961,1.7771170139312744,3.021074056625366
5,nearest,1024,277,1,taxi,taxi:1,0.0,0.0,2.3208014965057373
5,nearest,1024,301,66,taxi,taxi:66,12.70734691619873,1.058945655822754,2.194342851638794
5,nearest,1024,310,6,taxi,taxi:6,7.586399078369141,0.6321999430656433,2.132092555363973
5,nearest,1024,351,5,taxi,taxi:5,17.113628387451172,1.426135778427124,3.0349984645843504
5,nearest,1024,354,3,taxi,taxi:3,0.7523581981658936,0.06269652396440506,2.1416563193003335
5,nearest,1024,357,196,taxi,taxi:196,13.782206535339355,1.1485172510147095,2.120730617824866
5,nearest,1024,481,2,taxi,taxi:2,3.6084322929382324,0.30070269107818604,2.006581664085388
5,nearest,1024,510,2,taxi,taxi:2,32.16979217529297,2.680816173553467,2.271812319755554
5,nearest,1024,527,51,taxi,taxi:51,20.88727378845215,1.7406063079833984,2.2688908670462813
5,nearest,1024,541,12,taxi,taxi:12,21.39484214782715,1.7829035520553589,2.6387915313243866
5,nearest,1024,565,4,taxi,taxi:4,6.520157814025879,0.5433465242385864,2.4325790405273438
5,nearest,1024,591,174,taxi,taxi:174,10.420401573181152,0.8683668375015259,1.7404813204688587
5,nearest,1024,594,5,taxi,taxi:5,11.94825553894043,0.9956879615783691,2.0942030906677247
5,nearest,1024,600,432,taxi,taxi:432,12.131241798400879,1.0109368562698364,1.6867917298718735
5,nearest,1024,601,38,taxi,taxi:38,19.689722061157227,1.640810251235962,2.3719042414113094
5,nearest,1024,653,10,taxi,taxi:10,6.378386497497559,0.5315322875976562,2.0124410510063173
5,nearest,1024,666,32,taxi,taxi:32,13.027833938598633,1.0856528282165527,2.103791929781437
5,nearest,1024,703,3,taxi,taxi:3,43.86409378051758,3.655341386795044,2.375734488169352
5,nearest,1024,712,2,taxi,taxi:2,17.818880081176758,1.4849066734313965,2.3208014965057373
5,nearest,1024,727,4,taxi,taxi:4,12.23963737487793,1.0199698209762573,2.3156054615974426
5,nearest,1024,732,1,taxi,taxi:1,8.828324317932129,0.7356936931610107,1.9462811946868896
5,nearest,1024,862,36,taxi,taxi:36,15.76010799407959,1.3133424520492554,2.4243181215392218
5,nearest,1024,884,49,taxi,taxi:49,17.62824821472168,1.4690207242965698,2.3057817755913246
5,nearest,1024,940,1,taxi,taxi:1,0.0,0.0,2.2320430278778076
5,nearest,1024,1017,153,taxi,taxi:153,13.39971923828125,1.1166434288024902,2.1856405579186733
